ID_NUMBER,ACTIVITY_LOCATION,VIOLATION_TYPE,VIOLATION_TYPE_DESC,VIOL_DETERMINED_BY_AGENCY,DATE_VIOLATION_DETERMINED,ACTUAL_RTC_DATE,SCHEDULED_COMPLIANCE_DATE,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD001019470,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/08/1992,07/24/1992,06/15/1992,110000881449,IVEX CORP.,55 TOWER ROAD,NEWTON,MA,2464,MIDDLESEX,1,42.311009999999996,-71.21587,10900010703,4,18.201,3653.58,http://echo.epa.gov/detailed-facility-report?fid=110000881449
MAD985294149,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,08/03/1993,08/03/1998,,110003492355,MASSACHUSETTS ELECTRIC CO,118 FOURTH ST,FALL RIVER,MA,2721,BRISTOL,1,41.69865,-71.1546,10900040803,4,15.587,4875.19,http://echo.epa.gov/detailed-facility-report?fid=110003492355
MAD007915440,MA,262.A,Standards Applicable to Generators of HW: General,S  ,07/29/1986,08/26/1986,08/22/1986,110003423457,AVATAR TECHNOLOGIES INC,99 SOUTH ST,HOPKINTON,MA,1748,MIDDLESEX,1,42.20113,-71.54352,10900030205,4,9.7,715.8,http://echo.epa.gov/detailed-facility-report?fid=110003423457
MAC300017423,MA,261.A,ID and Listing of HW: General,S  ,01/25/2012,07/19/2012,06/15/2012,110025389942,NORTHLAND WILLETTE INC,12 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.0253,-71.35292,10900040401,4,7.284,705.53,http://echo.epa.gov/detailed-facility-report?fid=110025389942
MAC300017423,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,01/25/2012,07/19/2012,06/15/2012,110025389942,NORTHLAND WILLETTE INC,12 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.0253,-71.35292,10900040401,4,7.284,705.53,http://echo.epa.gov/detailed-facility-report?fid=110025389942
MAC300017423,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/25/2012,07/19/2012,06/15/2012,110025389942,NORTHLAND WILLETTE INC,12 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.0253,-71.35292,10900040401,4,7.284,705.53,http://echo.epa.gov/detailed-facility-report?fid=110025389942
MAC300017423,MA,264.I,Standards for Owners and Operators of HW TSDs: Use and Management of Containers,S  ,01/25/2012,07/19/2012,06/15/2012,110025389942,NORTHLAND WILLETTE INC,12 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.0253,-71.35292,10900040401,4,7.284,705.53,http://echo.epa.gov/detailed-facility-report?fid=110025389942
MAD981213432,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,07/16/1986,01/08/1987,08/03/1986,110024291087,DONLEY MANUFACTURING,91 GEORGE LEVEN DR,NORTH ATTLEBORO,MA,2761,BRISTOL,1,42.00477,-71.3047,10900040401,4,8.054,1306.69,http://echo.epa.gov/detailed-facility-report?fid=110024291087
MAD981213432,MA,262.A,Standards Applicable to Generators of HW: General,S  ,02/27/1986,01/08/1987,04/25/1986,110024291087,DONLEY MANUFACTURING,91 GEORGE LEVEN DR,NORTH ATTLEBORO,MA,2761,BRISTOL,1,42.00477,-71.3047,10900040401,4,8.054,1306.69,http://echo.epa.gov/detailed-facility-report?fid=110024291087
MAD981065279,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/07/1989,01/25/1990,12/15/1989,110024840662,SPHERICS INC,375 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02093,-71.24098000000001,10900040301,4,9.062999999999999,996.85,http://echo.epa.gov/detailed-facility-report?fid=110024840662
MAD981065279,MA,261.A,ID and Listing of HW: General,S  ,01/27/1999,05/19/1999,02/20/1999,110024840662,SPHERICS INC,375 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02093,-71.24098000000001,10900040301,4,9.062999999999999,996.85,http://echo.epa.gov/detailed-facility-report?fid=110024840662
MAD981065279,MA,268.A,Land Disposal Restrictions: General,S  ,09/07/1989,04/27/1990,,110024840662,SPHERICS INC,375 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02093,-71.24098000000001,10900040301,4,9.062999999999999,996.85,http://echo.epa.gov/detailed-facility-report?fid=110024840662
MAD985290311,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,08/23/2005,11/10/2005,11/04/2005,110003491828,SPEEDEE OIL CHANGE & TUNE UP,30 NORTH MAIN ST,ATTLEBORO,MA,2703,BRISTOL,1,41.945190000000004,-71.28505,10900040401,4,14.963,1524.84,http://echo.epa.gov/detailed-facility-report?fid=110003491828
MAD981896509,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,03/22/2000,05/31/2000,05/18/2000,110024357202,NEWTON DEPARTMENT OF PUBLIC WORKS,110 CRAFTS ST,NEWTON,MA,2458,MIDDLESEX,1,42.356018,-71.203536,10900010704,4,24.169,7041.39,http://echo.epa.gov/detailed-facility-report?fid=110024357202
MAD981896509,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,03/22/2000,05/31/2000,05/18/2000,110024357202,NEWTON DEPARTMENT OF PUBLIC WORKS,110 CRAFTS ST,NEWTON,MA,2458,MIDDLESEX,1,42.356018,-71.203536,10900010704,4,24.169,7041.39,http://echo.epa.gov/detailed-facility-report?fid=110024357202
MAD981896509,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,03/22/2000,05/31/2000,05/18/2000,110024357202,NEWTON DEPARTMENT OF PUBLIC WORKS,110 CRAFTS ST,NEWTON,MA,2458,MIDDLESEX,1,42.356018,-71.203536,10900010704,4,24.169,7041.39,http://echo.epa.gov/detailed-facility-report?fid=110024357202
MAD981896509,MA,262.D,Standards Applicable to Recordkeeping and Reporting Applicable to Small and Large Quantity Generators,S  ,03/22/2000,05/31/2000,05/18/2000,110024357202,NEWTON DEPARTMENT OF PUBLIC WORKS,110 CRAFTS ST,NEWTON,MA,2458,MIDDLESEX,1,42.356018,-71.203536,10900010704,4,24.169,7041.39,http://echo.epa.gov/detailed-facility-report?fid=110024357202
MAD093211530,MA,262.A,Standards Applicable to Generators of HW: General,S  ,02/23/1998,03/28/1998,05/26/1998,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,261.A,ID and Listing of HW: General,S  ,02/23/1998,03/28/1998,05/01/1998,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,07/30/2003,08/22/2003,,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/23/1998,03/28/1998,05/01/1998,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/15/1991,03/04/1991,,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,268.A,Land Disposal Restrictions: General,S  ,01/15/1991,03/13/1991,04/08/1991,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/15/1991,03/04/1991,03/04/1991,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD093211530,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/23/1998,04/10/1998,05/26/1998,110001950354,POLYFIBER LLC,55 STARKEY AVENUE,ATTLEBORO,MA,2703,BRISTOL,1,41.95241,-71.27558,10900040401,4,14.445,1504.81,http://echo.epa.gov/detailed-facility-report?fid=110001950354
MAD985276328,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,10/10/2012,11/07/2012,,110043864752,RODMAN FORD SALES INC,101 WASHINGTON ST,FOXBOROUGH,MA,2035,NORFOLK,1,42.08251,-71.27906,10900040301,4,14.507,858.98,http://echo.epa.gov/detailed-facility-report?fid=110043864752
MAD001198639,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/12/2005,10/05/2006,,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,08/12/2005,06/02/2006,,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,268.A,Land Disposal Restrictions: General,S  ,05/15/1991,09/03/1991,09/23/1991,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/15/1991,06/11/1991,06/11/1991,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/12/2005,06/02/2006,,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,05/15/1991,06/11/1991,06/11/1991,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,04/27/1994,09/28/1994,,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD001198639,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/12/2005,06/12/2006,,110002012143,ROBBINS CO THE,400 O'NEIL BOULEVARD,ATTLEBORO,MA,2703,BRISTOL,1,41.933645,-71.275772,10900040401,4,15.575999999999999,1371.56,http://echo.epa.gov/detailed-facility-report?fid=110002012143
MAD982756470,MA,264.I,Standards for Owners and Operators of HW TSDs: Use and Management of Containers,S  ,03/15/2010,11/09/2010,09/09/2010,110024371614,BRODIE TOYOTA-LIFT,1180 GENERAL EDWARDS HWY,SHARON,MA,2067,NORFOLK,1,42.118862,-71.23474499999999,10900010801,4,12.055,1011.04,http://echo.epa.gov/detailed-facility-report?fid=110024371614
MAD982756470,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,03/15/2010,11/09/2010,09/09/2010,110024371614,BRODIE TOYOTA-LIFT,1180 GENERAL EDWARDS HWY,SHARON,MA,2067,NORFOLK,1,42.118862,-71.23474499999999,10900010801,4,12.055,1011.04,http://echo.epa.gov/detailed-facility-report?fid=110024371614
MAD982756470,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/26/1988,08/26/1993,10/25/1988,110024371614,BRODIE TOYOTA-LIFT,1180 GENERAL EDWARDS HWY,SHARON,MA,2067,NORFOLK,1,42.118862,-71.23474499999999,10900010801,4,12.055,1011.04,http://echo.epa.gov/detailed-facility-report?fid=110024371614
MAD982756470,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,03/15/2010,11/09/2010,09/09/2010,110024371614,BRODIE TOYOTA-LIFT,1180 GENERAL EDWARDS HWY,SHARON,MA,2067,NORFOLK,1,42.118862,-71.23474499999999,10900010801,4,12.055,1011.04,http://echo.epa.gov/detailed-facility-report?fid=110024371614
MAD982756470,MA,264.E,"Standards for Owners and Operators of HW TSDs: Manifest System, Recordkeeping and Reporting",S  ,03/15/2010,11/09/2010,09/09/2010,110024371614,BRODIE TOYOTA-LIFT,1180 GENERAL EDWARDS HWY,SHARON,MA,2067,NORFOLK,1,42.118862,-71.23474499999999,10900010801,4,12.055,1011.04,http://echo.epa.gov/detailed-facility-report?fid=110024371614
MAD985307834,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,05/12/1993,06/25/1993,06/11/1993,110003494763,RENTSCHLER INC.,27 MAPLE ST,MILFORD,MA,1757,WORCESTER,1,42.134199,-71.482258,10900010601,4,14.627,1231.34,http://echo.epa.gov/detailed-facility-report?fid=110003494763
MAC300012333,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/25/2009,05/12/2010,04/04/2010,110024365300,SE SHIRES CO,4A SPACEWAY LN,HOPEDALE,MA,1747,WORCESTER,1,42.10629,-71.51201999999999,10900030205,4,13.589,1027.62,http://echo.epa.gov/detailed-facility-report?fid=110024365300
MAC300012333,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,06/25/2009,05/12/2010,04/04/2010,110024365300,SE SHIRES CO,4A SPACEWAY LN,HOPEDALE,MA,1747,WORCESTER,1,42.10629,-71.51201999999999,10900030205,4,13.589,1027.62,http://echo.epa.gov/detailed-facility-report?fid=110024365300
MAD051505477,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,10/11/1984,02/12/1992,,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,10/11/1984,11/30/1984,11/09/1984,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,10/09/1985,05/08/1986,05/08/1986,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,09/11/1984,11/30/1984,,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,12/08/1986,04/15/1987,04/15/1987,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,E  ,09/11/1984,11/30/1984,,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,04/25/1986,02/12/1992,05/08/1986,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,12/10/1985,01/30/1986,01/31/1986,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,11/22/1989,01/25/1990,01/25/1990,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,05/17/1988,10/26/1988,10/26/1988,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,04/15/1987,11/23/1987,,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,03/26/1986,04/30/1986,04/30/1986,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD051505477,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,07/25/1984,09/10/1984,09/15/1984,110000732538,ZENECA SPECIALTIES,333 MAIN STREET,DIGHTON,MA,2715,BRISTOL,1,41.815276000000004,-71.124818,10900040804,4,4.1819999999999995,447.68,http://echo.epa.gov/detailed-facility-report?fid=110000732538
MAD072079247,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/22/1986,04/01/1986,02/14/1986,110009588053,THERGEN INC,36 MAPLE ST,SEEKONK,MA,2771,BRISTOL,1,41.935824,-71.28116999999999,10900040401,4,15.489,1412.12,http://echo.epa.gov/detailed-facility-report?fid=110009588053
MAD001197755,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,04/06/1988,10/31/1989,,110000613845,WALTON AND LONSBURY SITE,78 NORTH AVE,ATTLEBORO,MA,2703,BRISTOL,1,41.957778000000005,-71.296944,10900040401,4,14.206,1770.32,http://echo.epa.gov/detailed-facility-report?fid=110000613845
MAD001197755,MA,264.G,Standards for Owners and Operators of HW TSDs: Closure and Post-Closure,S  ,09/27/1988,12/09/1988,,110000613845,WALTON AND LONSBURY SITE,78 NORTH AVE,ATTLEBORO,MA,2703,BRISTOL,1,41.957778000000005,-71.296944,10900040401,4,14.206,1770.32,http://echo.epa.gov/detailed-facility-report?fid=110000613845
MAD001197755,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,04/06/1988,12/09/1988,,110000613845,WALTON AND LONSBURY SITE,78 NORTH AVE,ATTLEBORO,MA,2703,BRISTOL,1,41.957778000000005,-71.296944,10900040401,4,14.206,1770.32,http://echo.epa.gov/detailed-facility-report?fid=110000613845
MAD001197755,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,09/22/2005,11/28/2005,,110000613845,WALTON AND LONSBURY SITE,78 NORTH AVE,ATTLEBORO,MA,2703,BRISTOL,1,41.957778000000005,-71.296944,10900040401,4,14.206,1770.32,http://echo.epa.gov/detailed-facility-report?fid=110000613845
